,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,lesion_1,lesion_2,lesion_3,age_is_adult,surgical_lesion_is_yes,surgery_is_yes,cp_data_is_no,abdomen_is_distend_small,abdomen_is_distend_large,abdomen_is_normal,abdomen_is_firm,abdomen_is_other,mucous_membrane_is_dark_cyanotic,mucous_membrane_is_pale_cyanotic,mucous_membrane_is_pale_pink,mucous_membrane_is_normal_pink,mucous_membrane_is_bright_pink,mucous_membrane_is_bright_red,outcome
1168,-0.12962065391611674,-1.2226096195670768,-0.732986013659148,3,2,0,0,2,1,1,0,-0.7139372413191407,0,-1.006731774344886,-0.5208204506427095,1,-0.6867457513763041,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2
594,0.8851591089136914,-0.6727219225068175,-0.8546005400068403,2,2,0,0,2,0,1,1,1.3515678668018292,2,-0.057202416382510855,-0.5808227367408801,1,2.3348743882798457,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
647,-0.5101630649773016,0.28958154734863656,-0.368142434616071,1,1,2,5,3,3,2,2,-1.2303135183493832,0,1.746903363746002,2.1980331381806493,0,-1.4421507862903418,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1
602,-0.0027731835623884637,-0.6727219225068175,-0.12491338192068635,2,2,0,4,3,0,1,2,1.093379728286708,0,-1.006731774344886,-0.629574594195644,0,-0.434944073071625,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2
73,-0.5101630649773016,-1.7037613544948038,-1.0978295927022248,2,2,0,1,2,2,1,2,1.093379728286708,0,-0.34206122377122344,-0.5583218794540662,2,0.6981634792994315,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
770,-1.271247887099653,0.9769411686739609,-1.0978295927022248,1,1,2,1,3,1,1,2,0.8351915897715866,1,0.22765639100620172,-0.4870691647124885,0,2.586676066584525,-0.29910510969677134,-0.07546531948629838,-0.040274806222011794,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1070,-0.256468124269845,-1.085137695302012,-0.6113714873114556,2,2,0,4,2,1,1,2,0.31881531274134417,1,-0.9117788385486486,-0.5583218794540662,0,-1.1273986884094929,1.0244678689463698,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
876,-0.0027731835623884637,-0.46651403610922015,-0.368142434616071,1,1,0,5,2,1,1,0,-0.7139372413191407,2,-0.5319670953636985,-0.5320708792861165,1,0.19456012269007292,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
756,-0.0027731835623884637,1.7330367521318175,-0.8546005400068403,1,1,0,6,3,3,0,2,-1.2303135183493832,1,-0.34206122377122344,1.6730131348216557,2,-0.8126465905286439,0.23525550895743164,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2
936,0.5046166978525156,-1.085137695302012,-0.368142434616071,1,2,0,0,2,0,1,2,-1.2303135183493832,0,-0.626920031159936,1.185494560274019,0,-0.8126465905286439,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
383,-1.5249428278071095,-0.9476657710369472,-1.0978295927022248,1,2,0,4,1,1,1,2,0.31881531274134417,2,-0.5319670953636985,-0.49831959335589554,1,-1.064448268833323,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,2
566,-1.271247887099653,-0.6727219225068175,-0.732986013659148,2,2,0,4,2,1,1,2,0.5770034512564653,0,-1.6714023249185488,-0.5695723080974733,0,0.25751054226624276,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,2
686,1.2657015199748762,0.6332613580112987,-0.12491338192068635,0,1,0,6,3,2,1,1,-1.2303135183493832,0,1.4620445563572895,1.5980102771989424,1,-0.8126465905286439,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,2
1119,1.8999388717435086,0.7019973201438311,-0.368142434616071,1,1,0,-1,3,3,0,2,-1.2303135183493832,0,0.22765639100620172,2.010525994123866,1,-0.8126465905286439,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
957,0.37776922749878733,0.28958154734863656,-0.003298855572994037,0,1,0,4,3,2,1,2,-1.2303135183493832,0,-0.15215535217874837,1.6730131348216557,2,-0.8126465905286439,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
387,-1.3980953574533814,0.5645253958787663,0.3615447234700829,1,2,2,1,3,1,0,2,0.31881531274134417,0,-0.15215535217874837,-0.5320708792861165,2,1.2647172554849593,-0.4475999510376604,-0.07546531948629838,-0.040274806222011794,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
505,-0.5101630649773016,-1.085137695302012,-0.003298855572994037,2,2,0,4,2,1,1,2,0.31881531274134417,0,-1.196637645937361,-0.5583218794540662,0,-0.434944073071625,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,2
619,-1.1444004167459338,0.014637698818506841,0.6047737761654676,1,1,2,6,2,2,2,1,-1.2303135183493832,0,1.4620445563572895,1.072990273839949,2,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
25,-0.763858005684749,0.5645253958787663,1.0912318815562367,1,1,0,6,3,2,1,0,0.06062717422622297,0,-0.437014159567461,-0.629574594195644,1,-0.3090432339192856,-0.11509663219876758,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
637,1.3925489903285955,0.22084558521610412,0.3615447234700829,1,1,0,1,2,1,0,1,1.093379728286708,0,-1.2915905817335986,-0.6033235940276942,2,0.19456012269007292,5.019291915428032,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
94,-0.8907054760384773,1.1831490550715582,0.3615447234700829,1,1,2,1,2,2,1,0,1.3515678668018292,1,-0.15215535217874837,-0.5320708792861165,2,0.8870147380279407,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
79,0.25092175714505904,-0.9476657710369472,-1.0978295927022248,1,1,0,4,2,1,1,2,1.093379728286708,2,0.4175622625986768,-0.5733224509786089,2,0.19456012269007292,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2
531,0.37776922749878733,-1.085137695302012,-0.8546005400068403,2,2,0,0,0,0,2,2,-1.2303135183493832,2,-1.4814964533260737,1.5980102771989424,0,-1.4421507862903418,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
39,-0.12962065391611674,2.0767165627944797,2.30737714503316,1,1,0,1,2,0,1,0,-1.2303135183493832,0,-1.006731774344886,1.5980102771989424,0,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
537,-1.9054852388682855,0.9769411686739609,0.3615447234700829,1,1,0,1,2,1,0,0,0.06062717422622297,3,0.4175622625986768,-0.5620720223352018,2,-0.434944073071625,0.2884339589543547,-0.07546531948629838,-0.040274806222011794,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1177,-0.6370105353310208,-0.6727219225068175,-0.6113714873114556,2,2,0,4,2,1,0,2,1.3515678668018292,1,-0.2471082879749859,-0.4908193075936242,0,0.06865928353773322,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2
466,0.37776922749878733,0.42705347161370144,-0.003298855572994037,1,1,0,4,3,2,0,2,-1.2303135183493832,0,0.22765639100620172,2.2355345669920057,1,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1036,-0.5101630649773016,-1.085137695302012,-0.12491338192068635,1,2,0,0,0,0,1,2,0.5770034512564653,2,-1.2915905817335986,-0.5545717365729306,2,1.2647172554849593,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
551,0.37776922749878733,1.6986687710655513,1.0912318815562367,1,1,0,5,3,2,1,0,0.06062717422622297,0,-0.15215535217874837,-0.5245705935238452,1,-0.434944073071625,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2
683,0.5046166978525156,-0.6727219225068175,-0.8546005400068403,3,2,0,-1,2,1,1,2,-0.19756096428889824,0,-1.006731774344886,1.4480045619535158,2,-0.8126465905286439,-0.11509663219876758,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2
234,1.3925489903285955,1.1144130929390257,0.6047737761654676,1,1,2,1,3,2,1,2,-1.2303135183493832,0,1.4620445563572895,2.423041711048789,2,-0.8126465905286439,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,2
736,-0.12962065391611674,-0.46651403610922015,-0.8546005400068403,1,2,0,1,2,0,1,0,-0.7139372413191407,0,0.03775051941372667,-0.550821593691795,0,0.19456012269007292,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2
54,-0.763858005684749,0.5645253958787663,-0.732986013659148,1,1,2,4,3,1,1,2,0.31881531274134417,0,1.8418562995422396,-0.49831959335589554,2,-0.8126465905286439,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2
408,-0.8907054760384773,1.3893569414691553,0.3615447234700829,0,1,2,-1,3,2,0,2,-1.2303135183493832,0,1.8418562995422396,2.2730359958033626,0,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,2
113,0.25092175714505904,-1.3600815438321416,-0.8546005400068403,1,1,0,4,3,3,1,2,-1.2303135183493832,0,0.22765639100620172,2.085528851746579,2,-0.8126465905286439,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
662,0.6314641682062438,0.28958154734863656,-0.368142434616071,0,2,2,5,3,2,1,2,-1.2303135183493832,0,-0.34206122377122344,2.010525994123866,1,-1.4421507862903418,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
342,0.25092175714505904,-0.5352499982417526,-0.12491338192068635,1,1,0,4,3,1,1,1,0.06062717422622297,0,0.03775051941372667,-0.5320708792861165,2,0.19456012269007292,5.019291915428032,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
268,2.66102369386586,1.1831490550715582,0.3615447234700829,1,1,2,1,3,3,0,0,1.093379728286708,0,0.7024210699873894,-0.5770725938597445,2,0.9499651576041103,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
183,-1.271247887099653,0.1521096230835717,-0.368142434616071,2,2,0,1,2,2,1,0,1.3515678668018292,2,-0.5319670953636985,-0.5170703077615739,0,-0.1831423947669459,0.6032724639534391,-0.07546531948629838,-0.040274806222011794,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1176,-0.256468124269845,1.9392446385294149,-0.368142434616071,1,1,0,5,3,3,1,0,-0.7139372413191407,0,-0.626920031159936,-0.5208204506427095,1,0.19456012269007292,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
222,1.3925489903285955,0.7019973201438311,1.2736536710777753,1,1,2,1,3,2,0,0,-1.2303135183493832,0,1.556997492153527,-0.31456259218024785,2,-0.8126465905286439,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,2
370,1.5193964606823238,0.9769411686739609,-0.368142434616071,1,1,2,5,3,2,1,2,1.3515678668018292,0,0.22765639100620172,-0.5583218794540662,2,0.761113898875601,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
211,0.5046166978525156,-0.9476657710369472,-0.6113714873114556,2,2,0,4,2,1,1,0,0.31881531274134417,2,-1.2915905817335986,-0.5545717365729306,0,1.07586599675645,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
264,-1.0175529463922055,-0.12283422544655802,1.2736536710777753,1,0,2,5,2,2,1,2,-1.2303135183493832,0,0.9872798773761019,-0.5583218794540662,2,0.8240643184517706,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
768,0.6314641682062438,0.7019973201438311,1.2736536710777753,1,0,0,1,3,0,1,2,-1.2303135183493832,0,1.556997492153527,-0.31456259218024785,2,-0.8126465905286439,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1008,1.2657015199748762,0.7019973201438311,1.2736536710777753,1,0,2,1,3,0,0,1,-1.2303135183493832,0,1.556997492153527,-0.31456259218024785,2,-0.8126465905286439,-0.31640190658158374,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2
353,-0.12962065391611674,-0.46651403610922015,-1.0978295927022248,1,2,0,4,2,1,0,0,-0.7139372413191407,1,0.03775051941372667,-0.5395711650483879,1,0.19456012269007292,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2
640,-0.12962065391611674,-0.46651403610922015,-1.0978295927022248,1,1,0,4,2,0,1,0,-0.7139372413191407,3,-0.5319670953636985,-0.5770725938597445,1,0.19456012269007292,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2
596,-1.271247887099653,0.9769411686739609,-1.0978295927022248,1,1,2,1,3,2,0,2,0.8351915897715866,1,0.22765639100620172,-0.4945694504747599,2,-0.8126465905286439,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
584,1.138854049621148,2.9015481083848687,3.2802933558146985,0,2,0,1,3,3,0,1,0.31881531274134417,1,-0.15215535217874837,-0.5320708792861165,2,1.2647172554849593,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1160,-0.12962065391611674,-0.9476657710369472,-0.8546005400068403,2,2,0,5,3,0,1,2,-1.7466897953796257,2,-0.34206122377122344,1.1104917026513057,0,-1.4421507862903418,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
1223,-0.256468124269845,-1.2226096195670768,-0.9762150663545325,2,2,0,4,2,2,1,2,1.3515678668018292,1,0.8923269415798644,-0.5320708792861165,1,-0.749696170952474,0.2884339589543547,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
769,0.12407428679133078,0.1521096230835717,-0.368142434616071,2,2,0,1,3,3,0,2,0.31881531274134417,0,-0.437014159567461,-0.5583218794540662,0,1.0129155771802805,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0
303,-1.3980953574533814,0.1521096230835717,0.6047737761654676,1,2,2,6,3,3,0,1,-1.2303135183493832,0,2.4115739143196646,2.2355345669920057,0,-0.8126465905286439,-0.4475999510376604,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1
548,0.37776922749878733,-0.26030614971162286,0.8480028288608521,1,1,2,1,3,1,1,0,0.06062717422622297,0,0.32260932680243926,-0.4795688789502172,1,0.6352130597232614,-0.31658591505908174,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
420,0.12407428679133078,3.588907729710193,-0.003298855572994037,1,1,0,6,3,2,1,0,-0.19756096428889824,0,-0.15215535217874837,-0.5733224509786089,2,0.761113898875601,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
878,1.3925489903285955,0.28958154734863656,1.0912318815562367,1,1,2,1,3,0,0,2,-1.2303135183493832,0,0.5125151983949143,1.5980102771989424,2,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
970,2.66102369386586,1.1831490550715582,0.3615447234700829,1,2,2,1,2,1,1,2,1.093379728286708,1,2.1267151069309524,-0.49831959335589554,2,0.6352130597232614,0.840459391448366,-0.07546531948629838,-0.040274806222011794,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
567,0.12407428679133078,-0.9476657710369472,-0.8546005400068403,1,1,0,4,2,2,1,0,-1.2303135183493832,0,1.746903363746002,1.5980102771989424,2,-0.8126465905286439,5.019291915428032,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2
933,2.66102369386586,1.1831490550715582,0.3615447234700829,2,2,2,4,2,1,1,2,0.31881531274134417,0,0.7024210699873894,-0.5020697362370312,2,0.761113898875601,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2
1155,1.3925489903285955,-0.46651403610922015,-1.0978295927022248,1,2,0,5,1,1,1,0,-0.7139372413191407,3,0.7973740057836268,-0.5395711650483879,0,-0.5608449122239647,0.6032724639534391,-0.07546531948629838,-0.040274806222011794,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2
485,-0.5101630649773016,1.1831490550715582,0.3615447234700829,1,2,2,1,2,1,1,0,1.3515678668018292,1,0.5125151983949143,-0.49831959335589554,2,0.761113898875601,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,2
411,-2.666570060990646,0.5645253958787663,-0.5505642241376094,1,1,2,1,3,2,1,2,-0.7139372413191407,1,-0.15215535217874837,-0.5545717365729306,2,0.19456012269007292,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
23,0.6314641682062438,0.28958154734863656,-0.6113714873114556,3,2,0,1,0,1,2,1,1.3515678668018292,3,-1.4814964533260737,-0.5733224509786089,1,-0.434944073071625,0.6032724639534391,-0.07546531948629838,-0.040274806222011794,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
716,0.5046166978525156,-0.39777807397668774,-0.9762150663545325,0,1,0,4,2,2,2,0,-0.7139372413191407,0,0.03775051941372667,-0.5208204506427095,2,0.19456012269007292,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2
630,0.5046166978525156,0.839469244408896,-0.368142434616071,1,2,2,1,3,2,1,2,0.4737281958504168,0,0.22765639100620172,-0.5583218794540662,1,-0.434944073071625,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1170,-0.256468124269845,-0.46651403610922015,-0.368142434616071,1,1,0,5,2,0,0,0,0.06062717422622297,0,-0.5319670953636985,-0.5620720223352018,2,-0.434944073071625,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1189,-0.8907054760384773,-1.2226096195670768,-0.6113714873114556,2,2,0,0,2,0,1,2,-0.19756096428889824,1,-0.437014159567461,-0.49831959335589554,0,1.07586599675645,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
65,-1.271247887099653,-1.085137695302012,-0.368142434616071,2,2,0,5,2,1,0,2,-1.7466897953796257,2,-0.7218729669561735,2.010525994123866,0,-1.4421507862903418,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
328,-0.256468124269845,0.42705347161370144,-0.12491338192068635,0,1,0,1,3,0,0,2,0.31881531274134417,2,-0.437014159567461,-0.5208204506427095,0,1.07586599675645,0.8220585436985657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
106,-1.3980953574533814,0.1521096230835717,0.6047737761654676,1,1,0,4,3,3,2,1,-1.2303135183493832,0,2.4115739143196646,2.2355345669920057,0,-0.8126465905286439,-0.31658591505908174,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,2
1072,0.37776922749878733,-0.8789298089044147,-0.368142434616071,3,2,0,0,0,0,1,0,1.3515678668018292,1,-0.057202416382510855,-0.5395711650483879,0,0.19456012269007292,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
588,2.66102369386586,1.1831490550715582,0.3615447234700829,0,1,2,1,3,3,1,0,0.06062717422622297,0,0.7024210699873894,-0.49831959335589554,2,1.2647172554849593,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
416,0.5046166978525156,-0.9476657710369472,-0.6113714873114556,2,2,0,4,2,1,0,2,0.5770034512564653,2,-1.2915905817335986,-0.5545717365729306,0,1.07586599675645,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
870,-0.5101630649773016,0.22084558521610412,-0.003298855572994037,1,1,2,1,2,2,1,2,0.06062717422622297,0,0.7024210699873894,-0.5733224509786089,2,0.761113898875601,5.019291915428032,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2
381,0.6314641682062438,0.7019973201438311,-0.6113714873114556,2,2,0,1,2,0,1,0,1.3515678668018292,2,-0.9117788385486486,-0.5395711650483879,0,2.964378584041544,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,2
107,-0.3833155946235733,-0.9476657710369472,-0.9762150663545325,1,1,0,4,2,2,0,1,-0.7139372413191407,0,-1.196637645937361,-0.6520754514824579,2,0.06865928353773322,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2
412,-0.8907054760384773,0.839469244408896,-0.732986013659148,2,2,2,4,3,1,1,1,0.31881531274134417,0,1.8418562995422396,-0.5020697362370312,2,1.2647172554849593,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,2
1220,-0.256468124269845,-0.12283422544655802,-0.732986013659148,1,1,2,6,3,3,1,0,-0.7139372413191407,0,-1.7663552607147863,2.010525994123866,2,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
606,-1.271247887099653,1.3893569414691553,0.6047737761654676,1,1,2,5,3,3,1,2,-1.2303135183493832,1,0.7024210699873894,1.5980102771989424,2,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
9,0.12407428679133078,1.6986687710655513,1.0912318815562367,1,1,0,1,3,2,1,0,0.008989546523198907,0,0.7024210699873894,-0.6183241655522368,1,-0.24609281434311575,-0.11472861524377156,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
291,0.25092175714505904,-0.9476657710369472,-0.8546005400068403,3,2,0,0,0,0,1,2,0.5770034512564653,0,-0.437014159567461,-0.5395711650483879,0,-1.4421507862903418,0.6032724639534391,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1
56,0.5046166978525156,-0.9476657710369472,-0.6113714873114556,2,2,0,4,2,1,0,2,0.680278706662514,2,-0.15215535217874837,-0.5320708792861165,0,1.07586599675645,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2
189,0.25092175714505904,-0.8789298089044147,-1.0978295927022248,1,2,0,4,2,1,1,2,0.4737281958504168,1,-0.437014159567461,-0.5133201648804382,0,-1.4421507862903418,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2
1161,1.138854049621148,1.1144130929390257,-0.003298855572994037,1,1,2,5,3,1,1,2,0.06062717422622297,0,0.7024210699873894,-0.5208204506427095,2,0.44636180099475203,-0.29928911817426934,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
509,-0.5101630649773016,-0.15720220651282424,0.3615447234700829,2,2,2,5,3,1,1,2,0.31881531274134417,0,-0.15215535217874837,-0.5245705935238452,2,-0.05724155561460621,-0.4475999510376604,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
1018,-0.5101630649773016,-0.8101938467718823,-0.12491338192068635,2,2,0,0,1,0,2,0,1.3515678668018292,2,-0.34206122377122344,-0.5808227367408801,1,2.3348743882798457,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
600,0.7583116385599631,2.9015481083848687,3.2802933558146985,0,2,2,1,3,3,1,2,0.31881531274134417,1,-0.437014159567461,-0.5320708792861165,2,1.2647172554849593,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
815,-0.256468124269845,-0.5352499982417526,-0.12491338192068635,2,2,0,4,2,1,2,0,1.3515678668018292,2,-0.9117788385486486,-0.5395711650483879,0,1.07586599675645,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
1042,-0.5101630649773016,-1.2226096195670768,-0.5505642241376094,1,2,0,1,3,2,1,1,-1.2303135183493832,0,0.03775051941372667,1.2604974178967325,2,-0.8126465905286439,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2
445,0.8851591089136914,2.0767165627944797,-0.6113714873114556,1,1,2,1,2,2,1,0,1.3515678668018292,2,0.7024210699873894,-0.5583218794540662,2,0.38341138141858216,-0.13239342908357993,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2
